HMGNS_FLOW_ID,HMGNS_LNK_ID,HMGNS_LNK_DESC,FLOW,AVERAGE,MORNING_MEAN,AFTERNOON_MEAN
4519,5581, MELBOURNE ROAD btwn WEST GATE FREEWAY Offramp & BLACKSHAWS ROAD,SOUTH BOUND,952.8571428571429,676.1428571428571,1229.5714285714287
11478,5639, KOROROIT CREEK ROAD btwn PRINCES HIGHWAY WEST Offramp & MAIDSTONE STREET,WEST BOUND,952.8214285714286,670.4285714285714,1235.2142857142858
1034,1149, TOORAK ROAD btwn CAMBERWELL ROAD & SUMMERHILL ROAD,EAST BOUND,952.7142857142857,669.5,1235.9285714285713
3577,5517, HIGH STREET btwn CHILDS ROAD & KINGSWAY DRIVE,SOUTH BOUND,952.4464285714286,887.3571428571429,1017.5357142857143
585,1606, PUNT ROAD btwn GREVILLE STREET & HIGH STREET,SOUTH BOUND,951.8571428571429,701.4285714285714,1202.2857142857142
7625,426, BALLARAT ROAD btwn DROOP STREET & FARNSWORTH AVENUE,WEST BOUND,950.8928571428571,751.6428571428571,1150.142857142857
14493,2029, POUND ROAD btwn SOUTH GIPPSLAND FREEWAY Onramp & SOUTH GIPPSLAND FREEWAY Offramp,WEST BOUND,950.5892857142857,1130.2142857142858,770.9642857142857
7500,1595, PUNT ROAD btwn COMMERCIAL ROAD & GREVILLE STREET,NORTH BOUND,950.4464285714286,937.2857142857143,963.6071428571429
10954,5851, BURKE ROAD btwn BELMORE ROAD & COTHAM ROAD,NORTH BOUND,950.3035714285714,787.2857142857143,1113.3214285714287
4081,5126, HEIDELBERG ROAD btwn JEFFREY STREET & WESTGARTH STREET,EAST BOUND,949.4285714285714,586.5,1312.357142857143
5394,6887, CHURCH STREET btwn BALLARAT ROAD & PAKINGTON STREET,EAST BOUND,948.7142857142857,1004.0714285714286,893.3571428571429
10717,4794, COOPER STREET btwn HUME HIGHWAY & COOPER STREET End,EAST BOUND,948.2142857142857,827.3571428571429,1069.0714285714287
224,2753, FRANKSTON-DANDENONG ROAD btwn WEDGE ROAD & HALL ROAD,SOUTH WEST BOUND,947.9821428571429,639.5714285714286,1256.392857142857
10069,4343, FITZGERALDS ROAD btwn OLD GEELONG ROAD & KEILOR-LAVERTON ROAD,SOUTH BOUND,947.625,485.7142857142857,1409.5357142857142
7794,8234, GEELONG ROAD btwn GORDON STREET & BARKLY STREET,SOUTH WEST BOUND,947.1607142857143,760.2142857142857,1134.107142857143
1909,2786, EDGARS ROAD btwn METROPOLITAN RING ROAD Offramp & MAHONEYS ROAD,SOUTH BOUND,947.125,1112.857142857143,781.3928571428571
7936,1146, TOORAK ROAD btwn TOORONGA ROAD & BURKE ROAD,WEST BOUND,946.7321428571429,1048.7857142857142,844.6785714285714
219,1616, PUNT ROAD btwn HIGH STREET & UNION STREET,SOUTH BOUND,946.7321428571429,679.0,1214.4642857142858
4617,5939, BREAKWATER ROAD btwn BARWON HEADS ROAD & TUCKER STREET,EAST BOUND,946.7142857142857,946.0,947.4285714285714
15535,1946, JACKSONS ROAD btwn ramps at MONASH FREEWAY,SOUTH BOUND,946.0,973.6428571428571,918.3571428571429
13210,6868, ALBERT STREET btwn SAYLE STREET & BRIDGE STREET,NORTH BOUND,945.6964285714286,1009.0714285714286,882.3214285714286
3508,5226, ANDERSON STREET btwn MAIN STREET & HARDY STREET,SOUTH BOUND,945.3035714285714,738.3571428571429,1152.25
5151,5980, WILLIAMSONS ROAD btwn KING STREET & GEORGE STREET,SOUTH BOUND,944.9107142857143,1130.5714285714287,759.25
669,1925, GEELONG RING ROAD BTWN PRINCES FREEWAY WEST & BACCHUS MARSH ROAD,SOUTH WEST BOUND,944.4285714285714,675.6428571428571,1213.2142857142858
2862,4788, DALTON ROAD btwn CURTIN AVENUE & THE BOULEVARD,SOUTH BOUND,942.9464285714286,1034.5714285714287,851.3214285714286
8654,3027, KEILOR PARK DRIVE btwn WESTERN RING ROAD & OLD CALDER HIGHWAY,NORTH BOUND,942.7678571428571,1021.8571428571429,863.6785714285714
14273,1721, BULLEEN ROAD btwn THOMPSONS ROAD & EASTERN FREEWAY Onramp,SOUTH BOUND,941.8392857142857,964.7142857142857,918.9642857142857
4143,5386, CANTERBURY ROAD btwn DORSET ROAD & COLCHESTER ROAD,EAST BOUND,941.6785714285714,697.4285714285714,1185.9285714285713
4668,6153, SOMERTON ROAD btwn OAKLANDS ROAD & MICKLEHAM ROAD,EAST BOUND,941.0357142857143,985.2857142857143,896.7857142857143
12158,6219, ROYAL PARADE btwn COLLEGE CRESCENT & ELIZABETH STREET,NORTH BOUND,940.9107142857143,637.9285714285714,1243.892857142857
11206,5367, CANTERBURY ROAD btwn STANHOPE GROVE & BALWYN ROAD,WEST BOUND,940.5714285714286,1164.357142857143,716.7857142857143
10930,5743, HODDLE STREET btwn HODDLE STREET & HEIDELBERG IN-HODDLE RAMP,NORTH BOUND,940.3214285714286,633.0,1247.642857142857
8167,406, WESTERN HIGHWAY btwn CAROLINE SPRINGS BOULEVARD & WESTERN HIGHWAY,WEST BOUND,939.1071428571429,609.7857142857143,1268.4285714285713
16395,669,SOUTH GIPPSLAND HWY BTWN  WENTWORTH ST AND THOMPSONS RD,NORTH BOUND,939.0535714285714,924.4285714285714,953.6785714285714
16396,669,SOUTH GIPPSLAND HWY BTWN  WENTWORTH ST AND THOMPSONS RD,NORTH BOUND,939.0535714285714,924.4285714285714,953.6785714285714
11394,5280, DORSET ROAD btwn HULL ROAD & MT DANDENONG ROAD,NORTH BOUND,938.9642857142857,662.4285714285714,1215.5
15140,1946, JACKSONS ROAD btwn ramps at MONASH FREEWAY,NORTH BOUND,938.9642857142857,723.0714285714286,1154.857142857143
8989,2799, RYRIE STREET btwn CONNOR STREET & GARDEN STREET,WEST BOUND,938.8214285714286,1082.642857142857,795.0
14630,2346, DOCKLANDS HIGHWAY BTWN MORELAND STREET & SIMS STREET,EAST BOUND,937.6964285714286,1101.7857142857142,773.6071428571429
10433,4337, HEATHS ROAD btwn TARNEIT ROAD & DERRIMUT ROAD,WEST BOUND,937.2321428571429,626.8571428571429,1247.607142857143
839,1098, QUEENSCLIFF ROAD btwn WILSONS ROAD & ORMOND ROAD,EAST BOUND,937.1428571428571,677.6428571428571,1196.642857142857
1792,3091, PEEL STREET btwn VICTORIA STREET & DUDLEY STREET,SOUTH BOUND,937.1428571428571,911.7142857142857,962.5714285714286
709,422, BALLARAT ROAD btwn ASHLEY STREET & CHURCHILL AVENUE,EAST BOUND,937.0714285714286,1076.0714285714287,798.0714285714286
10071,4351, WERRIBEE STREET btwn WATTON STREET & PRINCES HIGHWAY,SOUTH EAST BOUND,936.6607142857143,1048.357142857143,824.9642857142857
989,817, NEPEAN HIGHWAY btwn HUMPHRIES ROAD & MT ELIZA WAY,SOUTH BOUND,936.6071428571429,686.7142857142857,1186.5
10967,5907, ST KILDA ROAD btwn GRANT STREET & PARK STREET,NORTH BOUND,936.375,948.3571428571429,924.3928571428571
15080,1758, BORONIA ROAD btwn EASTLINK & EASTLINK,WEST BOUND,936.25,1015.4285714285714,857.0714285714286
12079,5894, HOPKINS STREET btwn WHITEHALL STREET & DYNON ROAD,WEST BOUND,935.0535714285714,664.7142857142857,1205.392857142857
15210,2404, STATION ROAD btwn NEALE ROAD & BILLINGHAM ROAD,NORTH BOUND,934.5178571428571,708.5,1160.5357142857142
225,2764, FRANKSTON-DANDENONG ROAD btwn BALLARTO ROAD & KLAUER STREET,SOUTH WEST BOUND,933.25,813.2142857142857,1053.2857142857142
5515,6581, CALDER FREEWAY btwn CALDER HIGHWAY Onramp & CALDER HIGHWAY Offramp,SOUTH EAST BOUND,932.9107142857143,933.8571428571429,931.9642857142857
11771,5379, CANTERBURY ROAD btwn BORONIA ROAD & HEATHERDALE ROAD,WEST BOUND,932.3392857142857,1054.142857142857,810.5357142857143
11517,5841, CAMP ROAD btwn PASCOE VALE ROAD & BLAIR STREET,WEST BOUND,931.7678571428571,870.4285714285714,993.1071428571429
3272,4781, CHILDS ROAD btwn DALTON ROAD & BETULA AVENUE,EAST BOUND,931.5535714285714,612.1428571428571,1250.9642857142858
2114,3834, RIDDELL ROAD btwn ELIZABETH DRIVE & HORNE STREET,SOUTH EAST BOUND,931.25,1005.7142857142857,856.7857142857143
1076,1399, LOWER HEIDELBERG ROAD btwn ROSANNA ROAD & BANKSIA STREET,SOUTH BOUND,930.5535714285714,1017.9285714285714,843.1785714285714
9232,2969, FLEMINGTON ROAD btwn HARKER STREET & GRATTAN STREET,NORTH WEST BOUND,929.4821428571429,578.0714285714286,1280.892857142857
15400,936, PRINCES FREEWAY EAST btwn Nar Nar Goon Rd Bessie creek rd,WEST BOUND,929.3928571428571,874.5,984.2857142857143
11464,5581, MELBOURNE ROAD btwn WEST GATE FREEWAY Offramp & BLACKSHAWS ROAD,NORTH BOUND,929.25,898.6428571428571,959.8571428571429
11351,5133, LOWER PLENTY ROAD btwn GREENSBOROUGH ROAD & MAIN ROAD,WEST BOUND,928.4285714285714,1091.4285714285713,765.4285714285714
4187,5594, MT ALEXANDER ROAD btwn BULLA ROAD & FLETCHER STREET,SOUTH BOUND,927.7678571428571,1015.5714285714286,839.9642857142857
1796,3104, MACARTHUR ROAD btwn ELLIOTT AVENUE & CEMETERY ROAD WEST,EAST BOUND,926.375,898.3571428571429,954.3928571428571
11232,5561, MICKLEHAM ROAD btwn TULLAMARINE FREEWAY Offramp & MELROSE DRIVE,NORTH BOUND,926.3571428571429,619.9285714285714,1232.7857142857142
11764,5319, WELLINGTON ROAD btwn STUD ROAD & TAYLORS LANE,WEST BOUND,926.3392857142857,1216.857142857143,635.8214285714286
15528,1925, GEELONG RING ROAD BTWN PRINCES FREEWAY WEST & BACCHUS MARSH ROAD,NORTH EAST BOUND,926.0535714285714,870.5,981.6071428571429
15399,936, PRINCES FREEWAY EAST btwn Nar Nar Goon Rd Bessie creek rd,EAST BOUND,925.9107142857143,829.1428571428571,1022.6785714285714
2238,2799, RYRIE STREET btwn CONNOR STREET & GARDEN STREET,EAST BOUND,925.8035714285714,589.2142857142857,1262.392857142857
10796,5107, MAIN STREET btwn ESPLANADE & BARKLY STREET,NORTH BOUND,925.2678571428571,949.8571428571429,900.6785714285714
10247,5108, MAIN STREET btwn BARKLY STREET & NEPEAN HIGHWAY,NORTH BOUND,925.2678571428571,949.8571428571429,900.6785714285714
10608,5156, CRANBOURNE-FRANKSTON ROAD btwn HALL ROAD & SLADEN STREET,WEST BOUND,924.9464285714286,843.6428571428571,1006.25
9160,2166, POINT NEPEAN ROAD btwn BONEO ROAD & JETTY ROAD,WEST BOUND,924.8392857142857,877.0,972.6785714285714
11850,5693, ESPLANADE btwn BEACH ROAD & DENDY STREET,NORTH BOUND,924.8392857142857,1117.357142857143,732.3214285714286
252,4487, DANDENONG-HASTINGS ROAD btwn THOMPSONS ROAD & HALL ROAD,SOUTH BOUND,924.7142857142857,698.1428571428571,1151.2857142857142
7918,1024, WHITEHORSE ROAD btwn MIDDLEBOROUGH ROAD & STATION STREET,WEST BOUND,924.1607142857143,1042.357142857143,805.9642857142857
11158,5029, UPPER HEIDELBERG ROAD btwn ALTONA STREET & BELL STREET,NORTH BOUND,924.1428571428571,702.3571428571429,1145.9285714285713
10763,5028, UPPER HEIDELBERG ROAD btwn LOWER PLENTY ROAD & ALTONA STREET,NORTH BOUND,924.1428571428571,702.3571428571429,1145.9285714285713
4240,6025, MAHONEYS ROAD btwn SYDNEY ROAD & HUGHES PARADE,EAST BOUND,923.6607142857143,761.5714285714286,1085.75
4855,6107, NARRE WARREN NORTH ROAD btwn UNNAMED & PRINCES HIGHWAY EAST,SOUTH BOUND,923.4107142857143,575.0,1271.8214285714287
15459,1751, HIGH STREET ROAD btwn GALLAGHERS ROAD & EASTLINK,WEST BOUND,923.25,1072.5714285714287,773.9285714285714
10382,4023, STATION STREET btwn RIVERSDALE ROAD & ELEY ROAD,NORTH BOUND,923.1428571428571,780.1428571428571,1066.142857142857
11270,5703, CENTRE DANDENONG ROAD btwn WARRIGAL ROAD & BOUNDARY ROAD,WEST BOUND,922.6071428571429,903.5,941.7142857142857
223,2377, FOSTER STREET btwn STUD ROAD & MCCRAE STREET,SOUTH WEST BOUND,922.5,993.5,851.5
7173,3585, ST GEORGES ROAD btwn BELL STREET & MILLER STREET,NORTH BOUND,922.3928571428571,674.2142857142857,1170.5714285714287
15055,1728, THOMPSON ROAD btwn EASTLINK RAMP & DANDENONG VALLEY HIGHWAY,WEST BOUND,921.5892857142857,993.8571428571429,849.3214285714286
14456,935, PRINCES FREEWAY EAST btwn Koo Wee Rup Rd and Nar Nar Goon Rd,WEST BOUND,921.5535714285714,892.7857142857143,950.3214285714286
10870,5438, DONCASTER ROAD btwn CHURCH ROAD & VICTORIA STREET,WEST BOUND,921.2857142857143,1016.1428571428571,826.4285714285714
11222,5525, HIGH STREET btwn CHEDDAR ROAD & BROADWAY,NORTH BOUND,921.1964285714286,738.1428571428571,1104.25
11675,6636, HUME FREEWAY btwn CRAIGIEBURN ROAD & HUME FREEWAY Offramp,SOUTH BOUND,920.1428571428571,1092.5714285714287,747.7142857142857
7740,2753, FRANKSTON-DANDENONG ROAD btwn WEDGE ROAD & HALL ROAD,NORTH EAST BOUND,919.75,1071.9285714285713,767.5714285714286
11780,5396, MIDDLEBOROUGH ROAD btwn EASTERN FREEWAY Offramp & SPRINGFIELD ROAD,NORTH BOUND,919.5535714285714,782.2142857142857,1056.892857142857
15819,2368, KEILOR-MELTON ROAD btwn PLUMPTON ROAD & GOURLAY ROAD,WEST BOUND,919.5357142857143,643.2142857142857,1195.857142857143
4139,5368, CANTERBURY ROAD btwn BALWYN ROAD & HIGHFIELD ROAD,EAST BOUND,919.2142857142857,688.5714285714286,1149.857142857143
11632,6404, PRINCES FREEWAY EAST btwn PRINCES HIGHWAY EAST Onramp & PRINCES HIGHWAY EAST Offramp,NORTH WEST BOUND,918.9821428571429,869.7142857142857,968.25
4450,5265, MOUNTAIN HIGHWAY btwn BURWOOD HIGHWAY & WANTIRNA ROAD,NORTH EAST BOUND,918.6607142857143,792.1428571428571,1045.1785714285713
3937,5288, MAIN ROAD btwn LOWER PLENTY ROAD & PARA ROAD,NORTH EAST BOUND,917.9107142857143,632.7142857142857,1203.107142857143
4928,6404, PRINCES FREEWAY EAST btwn PRINCES HIGHWAY EAST Onramp & PRINCES HIGHWAY EAST Offramp,SOUTH EAST BOUND,915.6071428571429,892.7857142857143,938.4285714285714
11940,6215, ROYAL PARADE btwn BRUNSWICK ROAD & CEMETERY ROAD,NORTH BOUND,915.6071428571429,610.7142857142857,1220.5
9415,3940, BLACKBURN ROAD btwn GEORGE STREET & DONCASTER ROAD,NORTH BOUND,915.375,691.3571428571429,1139.392857142857
3927,5227, ANDERSON STREET btwn HARDY STREET & HEREFORD ROAD,SOUTH EAST BOUND,914.9821428571429,728.0,1101.9642857142858
16293,2718, POLICE ROAD btwn MONASH FREEWAY Offramp & POLICE ROAD (LOCAL ROAD),EAST BOUND,914.3571428571429,592.6428571428571,1236.0714285714287
3950,5363, HIGH STREET ROAD btwn SPRINGVALE ROAD & GALLAGHERS ROAD,EAST BOUND,914.1964285714286,632.9285714285714,1195.4642857142858
3546,5387, CANTERBURY ROAD btwn COLCHESTER ROAD & LIVERPOOL ROAD,EAST BOUND,914.0535714285714,623.6428571428571,1204.4642857142858
4175,5544, PASCOE VALE ROAD btwn BELL STREET & PASCOE AVENUE,SOUTH BOUND,913.9642857142857,1022.9285714285714,805.0
11732,5168, BERWICK-CRANBOURNE ROAD btwn CLYDE ROAD & THOMPSONS ROAD,NORTH BOUND,913.7142857142857,882.0714285714286,945.3571428571429
11744,5248, SWANSEA ROAD btwn YORK ROAD & CAMBRIDGE ROAD,NORTH EAST BOUND,913.25,773.5,1053.0
849,1147, TOORAK ROAD btwn BURKE ROAD & GLEN IRIS ROAD,EAST BOUND,912.875,710.7857142857143,1114.9642857142858
9809,3941, BLACKBURN ROAD btwn DONCASTER ROAD & EASTERN FREEWAY Offramp,NORTH BOUND,912.6785714285714,570.4285714285714,1254.9285714285713
11193,5289, MAIN ROAD btwn PARA ROAD & BOLTON STREET,WEST BOUND,912.6607142857143,1034.0714285714287,791.25
7741,2742, FRANKSTON-DANDENONG ROAD btwn THOMPSON ROAD & WEDGE ROAD,NORTH EAST BOUND,912.5535714285714,1116.7857142857142,708.3214285714286
11532,5969, ELGAR ROAD btwn BELMORE ROAD & WHITEHORSE ROAD,NORTH BOUND,912.4285714285714,716.2142857142857,1108.642857142857
4152,5438, DONCASTER ROAD btwn CHURCH ROAD & VICTORIA STREET,EAST BOUND,911.5357142857143,626.9285714285714,1196.142857142857
1012,1049, MAIN STREET btwn ANDERSON STREET & MAROONDAH HIGHWAY,EAST BOUND,911.4464285714286,744.7142857142857,1078.1785714285713
4088,5149, CRANBOURNE ROAD btwn FLETCHER ROAD & MOOROODUC HIGHWAY,EAST BOUND,911.3571428571429,723.2142857142857,1099.5
7499,1616, PUNT ROAD btwn HIGH STREET & UNION STREET,NORTH BOUND,911.3214285714286,972.5,850.1428571428571
16261,2626, PRINCES FREEWAY WEST btwn PRINCES HIGHWAY WEST & ANGLESEA ROAD,EAST BOUND,910.9107142857143,826.9285714285714,994.8928571428571
15681,2622, PRINCES FREEWAY WEST btwn ANGLESEA ROAD & WAURN PONDS ROAD,NORTH EAST BOUND,910.9107142857143,826.9285714285714,994.8928571428571
15682,2623, PRINCES FREEWAY WEST btwn RAMPS AT ANGLESEA ROAD,NORTH EAST BOUND,910.9107142857143,826.9285714285714,994.8928571428571
15855,2454, GEELONG RING ROAD BTWN PRINCES HIGHWAY WEST & CORIO-WAURN PONDS ROAD,NORTH EAST BOUND,910.9107142857143,826.9285714285714,994.8928571428571
11265,5690, ST KILDA STREET btwn BAY STREET & NORTH ROAD,NORTH BOUND,910.875,1129.357142857143,692.3928571428571
2271,2939, DUDLEY STREET btwn SPENCER STREET & KING STREET,EAST BOUND,910.4642857142857,921.2142857142857,899.7142857142857
11642,6581, CALDER FREEWAY btwn CALDER HIGHWAY Onramp & CALDER HIGHWAY Offramp,NORTH WEST BOUND,910.4285714285714,700.3571428571429,1120.5
3905,5133, LOWER PLENTY ROAD btwn GREENSBOROUGH ROAD & MAIN ROAD,EAST BOUND,909.9107142857143,660.5,1159.3214285714287
15831,2390, WARRIGAL ROAD btwn KINGSTON ROAD & BERNARD STREET,SOUTH BOUND,909.6071428571429,685.2142857142857,1134.0
4546,5690, ST KILDA STREET btwn BAY STREET & NORTH ROAD,SOUTH BOUND,909.4464285714286,583.7857142857143,1235.107142857143
4472,5367, CANTERBURY ROAD btwn STANHOPE GROVE & BALWYN ROAD,EAST BOUND,909.25,630.6428571428571,1187.857142857143
11443,5487, HEIDELBERG ROAD btwn QUEENS PARADE & HODDLE STREET,WEST BOUND,909.2321428571429,1281.2857142857142,537.1785714285714
12210,6420, PRINCES FREEWAY EAST btwn PRINCES HIGHWAY EAST Offramp & PRINCES FREEWAY EAST,NORTH WEST BOUND,908.9821428571429,855.3571428571429,962.6071428571429
12211,6419, PRINCES FREEWAY EAST btwn PRINCES FREEWAY EAST & PRINCES HIGHWAY EAST Onramp,NORTH WEST BOUND,908.9821428571429,855.3571428571429,962.6071428571429
3489,5127, HEIDELBERG ROAD btwn WESTGARTH STREET & STATION STREET,EAST BOUND,908.6607142857143,634.0714285714286,1183.25
4082,5128, HEIDELBERG ROAD btwn STATION STREET & CHANDLER HIGHWAY,EAST BOUND,908.6607142857143,634.0714285714286,1183.25
4769,5742, HODDLE STREET btwn QUEENS PARADE & HODDLE STREET,SOUTH BOUND,908.3571428571429,602.6428571428571,1214.0714285714287
7141,1053, LOWER DANDENONG ROAD btwn WARREN ROAD & BOUNDARY ROAD,WEST BOUND,908.1785714285714,851.3571428571429,965.0
1776,3021, KEILOR PARK DRIVE btwn STADIUM DRIVE & FULLARTON ROAD,SOUTH WEST BOUND,907.9107142857143,640.7857142857143,1175.0357142857142
7766,4509, DANDENONG-HASTINGS ROAD btwn BALLARTO ROAD & CRANBOURNE ROAD,NORTH BOUND,907.5178571428571,1001.5714285714286,813.4642857142857
3969,5429, DONCASTER ROAD btwn GARDENIA ROAD & EASTERN FREEWAY Offramp,EAST BOUND,907.1428571428571,682.1428571428571,1132.142857142857
1421,3213, WELLINGTON PARADE btwn LANSDOWNE STREET & JOLIMONT ROAD,EAST BOUND,906.625,669.5,1143.75
4731,6419, PRINCES FREEWAY EAST btwn PRINCES FREEWAY EAST & PRINCES HIGHWAY EAST Onramp,SOUTH EAST BOUND,906.3571428571429,811.6428571428571,1001.0714285714286
4718,6377, PRINCES FREEWAY EAST btwn PRINCES HIGHWAY EAST & PRINCES FREEWAY EAST,EAST BOUND,906.3571428571429,736.5,1076.2142857142858
5248,6376, PRINCES FREEWAY EAST btwn PRINCES FREEWAY EAST & PRINCES FREEWAY EAST,EAST BOUND,906.3571428571429,736.5,1076.2142857142858
4932,6420, PRINCES FREEWAY EAST btwn PRINCES HIGHWAY EAST Offramp & PRINCES FREEWAY EAST,SOUTH EAST BOUND,906.3571428571429,811.6428571428571,1001.0714285714286
4923,6375, PRINCES FREEWAY EAST btwn PRINCES FREEWAY EAST & PRINCES FREEWAY EAST,EAST BOUND,906.3571428571429,736.5,1076.2142857142858
12006,6379, PRINCES HIGHWAY EAST btwn THEWLIS ROAD & CARDINIA ROAD,WEST BOUND,906.3214285714286,942.5714285714286,870.0714285714286
4091,5162, CLYDE ROAD btwn KANGAN DRIVE & PRINCES HIGHWAY EAST Offramp,SOUTH BOUND,906.1428571428571,648.7857142857143,1163.5
4443,5248, SWANSEA ROAD btwn YORK ROAD & CAMBRIDGE ROAD,SOUTH WEST BOUND,905.8571428571429,890.2857142857143,921.4285714285714
4732,6421, PRINCES FREEWAY EAST btwn PRINCES FREEWAY EAST & PRINCES HIGHWAY EAST Offramp,EAST BOUND,905.3571428571429,991.4285714285714,819.2857142857143
15857,2457, WELLINGTON ROAD btwn SILKWOOD WAY & NAPOLEON ROAD,EAST BOUND,904.9285714285714,478.7857142857143,1331.0714285714287
3612,5692, ST KILDA STREET btwn ESPLANADE & BAY STREET,SOUTH BOUND,904.7142857142857,580.7857142857143,1228.642857142857
15398,935, PRINCES FREEWAY EAST btwn Koo Wee Rup Rd and Nar Nar Goon Rd,EAST BOUND,904.3392857142857,719.5714285714286,1089.107142857143
7498,1617, PUNT ROAD btwn UNION STREET & QUEENS WAY,NORTH BOUND,903.8392857142857,980.6428571428571,827.0357142857143
10803,5157, SLADEN STREET btwn CRANBOURNE-FRANKSTON ROAD & HIGH STREET,WEST BOUND,903.5892857142857,787.5,1019.6785714285714
15193,2368, KEILOR-MELTON ROAD btwn PLUMPTON ROAD & GOURLAY ROAD,EAST BOUND,903.4285714285714,934.8571428571429,872.0
100,7382, COLAC ROAD btwn PIONEER ROAD & SETTLEMENT ROAD,NORTH EAST BOUND,903.375,931.0714285714286,875.6785714285714
11255,5648, MILLERS ROAD btwn WEST GATE FREEWAY Offramp & BLACKSHAWS ROAD,NORTH BOUND,903.1607142857143,933.4285714285714,872.8928571428571
14972,2220, WHITEHORSE ROAD btwn STATION STREET & NELSON ROAD,EAST BOUND,903.0357142857143,758.0714285714286,1048.0
4113,5252, MT DANDENONG ROAD btwn BONA STREET & WICKLOW AVENUE,EAST BOUND,902.9821428571429,619.0,1186.9642857142858
4447,5253, MT DANDENONG ROAD btwn WICKLOW AVENUE & BAYSWATER ROAD,EAST BOUND,902.9821428571429,619.0,1186.9642857142858
15231,2446, WESTERN FREEWAY btwn WESTERN HWY & HOPETOUN PARK RD,EAST BOUND,902.4642857142857,883.5,921.4285714285714
11192,5292, MAIN ROAD btwn BRIDGE STREET & WATTLETREE ROAD,SOUTH BOUND,902.0,922.2857142857143,881.7142857142857
58,3704, ALBERT STREET btwn TYLER STREET & WOOD STREET,SOUTH BOUND,901.9642857142857,1057.9285714285713,746.0
11451,5537, PASCOE VALE ROAD btwn WESTERN RING ROAD Onramp & GLENROY ROAD,NORTH BOUND,901.375,792.8571428571429,1009.8928571428571
7511,1144, FOSTER STREET btwn CHELTENHAM ROAD & LONSDALE STREET,WEST BOUND,901.0535714285714,948.5714285714286,853.5357142857143
15450,1729, GREENS ROAD btwn HUTTON ROAD & EASTLINK,WEST BOUND,900.9821428571429,909.2857142857143,892.6785714285714
5404,6936, MORNINGTON PENINSULA ROUTE btwn JETTY ROAD & MORNINGTON PENINSULA ROUTE Onramp,SOUTH WEST BOUND,900.6785714285714,870.2857142857143,931.0714285714286
3657,5852, BURKE ROAD btwn COTHAM ROAD & MONT ALBERT ROAD,SOUTH BOUND,900.2321428571429,945.0,855.4642857142857
11205,5372, CANTERBURY ROAD btwn WARRIGAL ROAD & ELGAR ROAD,WEST BOUND,899.8035714285714,1074.4285714285713,725.1785714285714
11725,5129, HEIDELBERG ROAD btwn CHANDLER HIGHWAY & LOWER HEIDELBERG ROAD,SOUTH WEST BOUND,899.7678571428571,1104.0714285714287,695.4642857142857
11326,5939, BREAKWATER ROAD btwn BARWON HEADS ROAD & TUCKER STREET,WEST BOUND,899.0892857142857,810.1428571428571,988.0357142857143
11525,5849, BURKE ROAD btwn EASTERN FREEWAY Onramp & DONCASTER ROAD,NORTH BOUND,899.0714285714286,849.5,948.6428571428571
4815,5962, TOORAK ROAD btwn MONASH FREEWAY Onramp & MONASH FREEWAY,EAST BOUND,899.0535714285714,693.3571428571429,1104.75
4226,5963, TOORAK ROAD btwn MONASH FREEWAY & MONASH FREEWAY,EAST BOUND,899.0535714285714,693.3571428571429,1104.75
9087,3215, WELLINGTON PARADE btwn CLARENDON STREET & POWLETT STREET,WEST BOUND,898.9642857142857,1070.857142857143,727.0714285714286
4276,6218, ROYAL PARADE btwn COLLEGE CRESCENT & COLLEGE CRESCENT,SOUTH BOUND,898.6785714285714,1098.0714285714287,699.2857142857143
8320,1025, WHITEHORSE ROAD btwn WILLIAMS ROAD & MIDDLEBOROUGH ROAD,WEST BOUND,898.5892857142857,1003.3571428571429,793.8214285714286
9027,2938, DUDLEY STREET btwn ADDERLEY STREET & SPENCER STREET,WEST BOUND,898.2142857142857,746.8571428571429,1049.5714285714287
1392,3076, SPENCER STREET btwn FLINDERS STREET & CLARENDON STREET,SOUTH BOUND,897.875,780.9285714285714,1014.8214285714286
15806,2346, DOCKLANDS HIGHWAY BTWN MORELAND STREET & SIMS STREET,WEST BOUND,897.8035714285714,755.9285714285714,1039.6785714285713
7169,3480, FOOTSCRAY ROAD btwn WESTERN LINK TOLLWAY & WESTERN LINK TOLLWAY Onramp,WEST BOUND,897.2857142857143,755.5714285714286,1039.0
12559,6421, PRINCES FREEWAY EAST btwn PRINCES FREEWAY EAST & PRINCES HIGHWAY EAST Offramp,NORTH WEST BOUND,897.1071428571429,750.6428571428571,1043.5714285714287
3297,4023, STATION STREET btwn RIVERSDALE ROAD & ELEY ROAD,SOUTH BOUND,897.0714285714286,948.9285714285714,845.2142857142857
3358,4335, HEATHS ROAD btwn GREAVES STREET & SHAWS ROAD,EAST BOUND,896.0535714285714,948.9285714285714,843.1785714285714
8053,2483, FOSTER STREET btwn MCCRAE STREET & LONSDALE STREET,EAST BOUND,895.9642857142857,783.9285714285714,1008.0
11988,6438, PRINCES STREET btwn ARGYLE STREET & SHAKESPEARE STREET,SOUTH WEST BOUND,895.5892857142857,939.3571428571429,851.8214285714286
4179,5561, MICKLEHAM ROAD btwn TULLAMARINE FREEWAY Offramp & MELROSE DRIVE,SOUTH BOUND,895.5535714285714,901.0,890.1071428571429
4850,6078, SPRINGVALE ROAD btwn OLD WARRANDYTE ROAD & MITCHAM ROAD,SOUTH BOUND,895.4285714285714,1024.857142857143,766.0
